Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW35,OUT046,712.4282
FDH05,OUT010,215.8822
FDP26,OUT049,1616.6125
DRG27,OUT035,707.645
FDQ33,OUT046,2313.3513
FDH20,OUT010,148.78688
FDV14,OUT046,1297.8286
DRD01,OUT046,903.1013
NCI17,OUT049,1405.5765
FDF39,OUT010,297.16644
FDX37,OUT046,1727.329
NCX17,OUT035,3742.1257
FDN03,OUT013,4955.9395
NCS41,OUT010,704.5204
FDH34,OUT045,3213.1704
NCX53,OUT018,1535.3379
FDY31,OUT046,2161.7268
FDD20,OUT017,2103.5215
FDE51,OUT045,818.46716
FDV27,OUT046,1413.1746
FDF16,OUT035,2303.5674
FDZ02,OUT049,1390.0729
NCK05,OUT045,989.9854
FDM12,OUT027,2846.8157
NCA05,OUT018,1896.817
FDX33,OUT045,2967.1748
FDM25,OUT049,3213.0378
FDE41,OUT018,1089.7786
FDW14,OUT045,1235.4431
NCD30,OUT046,1639.9458
FDB23,OUT010,1079.3331
FDF45,OUT046,1034.3593
FDW20,OUT017,1978.1234
FDF47,OUT045,2829.7915
NCR05,OUT019,719.62305
DRB01,OUT046,2831.3125
FDE36,OUT013,3091.0278
FDU56,OUT049,3288.5254
FDB23,OUT049,3734.1047
FDN48,OUT049,1438.5865
FDS43,OUT013,3087.6157
NCN05,OUT013,3520.439
NCL53,OUT049,2966.5508
FDL56,OUT046,1346.0181
FDH17,OUT018,1300.9424
FDP37,OUT046,2078.8047
FDG09,OUT019,257.58063
FDA55,OUT045,3606.6875
FDX31,OUT049,2589.9248
FDJ41,OUT045,3856.573
DRC24,OUT045,2504.781
FDQ21,OUT035,2390.546
NCT54,OUT045,1436.2717
FDH08,OUT049,4060.5867
FDY38,OUT018,2847.7642
DRM11,OUT010,683.0329
FDG32,OUT049,3386.208
NCH18,OUT046,3846.503
FDI20,OUT035,4602.272
FDA33,OUT018,2006.3688
FDN45,OUT013,3257.2458
FDT45,OUT010,223.38718
FDR32,OUT035,3416.081
FDA48,OUT017,3831.486
FDN23,OUT017,2589.4138
NCR18,OUT035,726.9513
FDD45,OUT046,1451.4706
FDI22,OUT018,3579.5376
FDT09,OUT013,2214.4492
DRC24,OUT027,5536.8574
FDT39,OUT046,2251.2185
FDX28,OUT045,1405.7922
FDA50,OUT018,1254.875
FDT33,OUT027,4442.6265
FDQ60,OUT049,2021.0597
NCM19,OUT018,1341.3169
FDF40,OUT046,3675.2078
NCI30,OUT035,3436.5442
FDK34,OUT049,3743.4934
FDA38,OUT027,5648.8726
FDT02,OUT045,613.7753
FDC11,OUT017,1410.679
FDD08,OUT046,647.9813
NCS29,OUT046,4168.758
DRI03,OUT010,1015.4801
FDK48,OUT035,1169.5043
FDM52,OUT049,2537.4277
FDP49,OUT035,812.22144
DRA24,OUT046,2839.9292
NCJ43,OUT049,3211.048
FDE11,OUT045,4066.3564
FDP01,OUT049,2163.632
FDQ59,OUT018,1232.3677
FDA43,OUT019,251.9462
FDL14,OUT017,2507.5571
FDV50,OUT010,250.5309
FDT01,OUT027,5956.8135
NCC42,OUT035,1989.4094
FDO28,OUT046,2072.9287
FDD32,OUT019,197.99643
FDV45,OUT035,3244.3125
NCW17,OUT019,324.17783
NCJ17,OUT027,1930.7101
NCF18,OUT049,3274.5005
FDP01,OUT045,2117.2922
FDH24,OUT045,2803.7043
FDI38,OUT027,6172.5527
FDX03,OUT035,726.4309
FDY28,OUT046,3126.1873
FDN34,OUT018,3374.3506
FDJ02,OUT045,2457.544
FDW40,OUT019,336.821
FDX03,OUT017,702.776
FDE17,OUT027,4394.0923
FDT58,OUT046,3028.9968
FDI38,OUT013,3884.9211
FDW22,OUT035,3612.728
FDS15,OUT027,2573.3833
NCX06,OUT013,3341.1353
DRK47,OUT035,3432.6738
FDC23,OUT027,5222.8623
FDM56,OUT010,265.53613
FDP21,OUT046,2756.5227
FDP58,OUT046,3191.7432
FDA27,OUT019,1009.87775
FDK41,OUT019,222.12599
NCH42,OUT046,3282.845
FDG29,OUT045,729.8019
FDW15,OUT018,2072.3977
FDD28,OUT018,687.0118
FDQ37,OUT049,3396.5903
FDC23,OUT035,4007.3135
FDV13,OUT035,1421.0775
FDK33,OUT046,4245.932
FDO33,OUT013,2306.1255
FDN21,OUT017,3066.5256
NCW06,OUT027,5451.819
FDI38,OUT035,4391.136
FDC21,OUT027,2785.807
NCS05,OUT046,2071.749
NCN53,OUT049,788.72565
FDV40,OUT010,178.72282
FDG60,OUT017,3006.9717
NCY30,OUT027,5563.822
FDM40,OUT045,2103.1548
NCO30,OUT046,3088.3892
FDK10,OUT046,2173.7231
FDM36,OUT045,3013.835
FDN10,OUT013,2078.7202
FDM46,OUT018,1017.10846
FDX50,OUT049,1900.907
FDP33,OUT045,4476.0117
FDO12,OUT045,2837.0356
FDC28,OUT013,1817.3534
FDO31,OUT045,1229.8748
FDX45,OUT035,2851.0823
FDV21,OUT049,2091.3716
FDH04,OUT049,1325.4692
NCG54,OUT013,2971.2761
FDO13,OUT046,2720.538
FDA09,OUT027,5032.764
FDC38,OUT017,1992.4915
NCO42,OUT046,2323.6965
FDL45,OUT049,2127.865
NCK31,OUT013,742.02313
FDM39,OUT017,2683.3303
FDC22,OUT010,715.2033
FDF46,OUT046,2073.75
FDQ37,OUT045,3424.0012
FDH41,OUT010,863.1214
FDQ04,OUT046,659.2627
NCQ02,OUT027,4513.545
FDJ57,OUT027,4742.5938
NCE07,OUT049,2073.756
FDE56,OUT013,895.3236
FDI20,OUT049,3750.2034
FDK36,OUT018,544.02966
FDP08,OUT027,5990.0317
FDF44,OUT017,2100.263
NCU53,OUT017,2992.1309
FDF47,OUT035,3508.8215
FDS55,OUT010,429.564
FDZ52,OUT010,272.98718
FDL04,OUT018,1376.8785
NCM26,OUT035,2243.767
FDX43,OUT049,2777.2654
FDP52,OUT049,3644.0796
DRK49,OUT045,661.38275
FDE38,OUT013,2679.848
DRF13,OUT035,2399.7783
FDK41,OUT010,167.0157
FDJ04,OUT027,2519.329
FDZ44,OUT018,1486.843
FDS11,OUT013,3808.8726
FDA55,OUT049,3642.9854
NCW53,OUT046,3121.8623
FDB49,OUT027,2610.011
FDD23,OUT017,3758.948
NCV42,OUT045,1739.6597
NCZ29,OUT018,1398.4011
FDQ26,OUT013,798.84955
FDV08,OUT017,742.5762
FDC53,OUT049,1229.9952
FDV58,OUT010,330.43445
NCP02,OUT019,165.38214
DRI37,OUT045,950.58746
FDQ12,OUT049,3907.4346
FDE33,OUT046,1435.5776
FDX27,OUT045,1408.2662
FDM22,OUT017,757.9474
NCH30,OUT019,249.15498
FDC04,OUT017,3097.1934
FDO38,OUT046,1287.7836
FDV52,OUT027,2801.2595
FDB32,OUT013,1546.6654
FDV43,OUT018,595.25555
FDI24,OUT018,2914.1697
FDR40,OUT017,1372.0398
FDW02,OUT049,2721.876
FDE44,OUT049,719.2089
FDL38,OUT046,1416.9789
NCT54,OUT010,116.25871
DRJ39,OUT010,216.44676
FDW55,OUT049,4847.072
DRF13,OUT019,308.82602
NCW17,OUT049,2088.1677
FDP13,OUT035,749.3191
FDS08,OUT018,2725.2253
NCP17,OUT035,1042.4834
NCO53,OUT035,3414.1604
FDH19,OUT045,3179.2798
FDJ04,OUT017,2059.9019
FDG10,OUT049,819.50696
FDA40,OUT010,212.74449
FDI53,OUT045,2638.422
FDU09,OUT010,243.26448
FDK60,OUT045,1694.5198
FDR43,OUT017,640.10864
FDW22,OUT017,3623.123
DRP47,OUT010,910.84204
DRG48,OUT010,589.7568
FDA14,OUT035,2317.1768
FDU49,OUT013,1354.2616
FDK28,OUT045,3659.5405
FDT19,OUT046,2531.77
NCQ42,OUT045,1975.3634
FDD03,OUT045,3435.2668
NCM53,OUT013,1842.2352
NCX53,OUT045,2493.5496
FDV14,OUT027,2229.1619
NCZ54,OUT017,3048.59
FDB39,OUT013,811.45044
DRC24,OUT046,2426.9563
FDY36,OUT013,1142.3502
FDN01,OUT035,3116.728
DRH25,OUT046,885.5586
FDV08,OUT046,726.21216
NCP53,OUT049,3627.2024
FDU52,OUT010,755.82745
NCI42,OUT045,3361.2463
FDZ14,OUT035,2177.7488
FDF11,OUT046,2909.3567
FDQ13,OUT018,1127.2277
FDO32,OUT010,80.6427
DRJ37,OUT018,2346.6343
FDY43,OUT046,2918.3015
NCT41,OUT017,2650.3188
NCV17,OUT045,2153.8928
FDM04,OUT027,1315.4674
DRB48,OUT018,563.2069
FDM24,OUT013,2471.6438
FDT37,OUT049,4510.4
NCO05,OUT010,107.235085
FDL13,OUT046,3128.8354
FDL15,OUT017,2772.2761
FDB11,OUT018,3220.7314
FDL14,OUT019,435.1792
FDY10,OUT019,322.07507
FDJ40,OUT049,1921.5121
NCW18,OUT046,3220.5847
NCY06,OUT013,2202.046
DRE13,OUT018,1149.7466
FDA26,OUT045,3679.836
NCE19,OUT010,119.34947
FDE33,OUT035,1331.8209
DRL59,OUT027,1404.8407
FDY07,OUT046,834.11334
FDF57,OUT018,2960.1384
FDM58,OUT035,2009.4883
FDP26,OUT027,2470.0664
FDY32,OUT046,2902.5493
FDD51,OUT010,171.13495
FDU22,OUT018,1430.1929
FDZ49,OUT018,3732.4229
NCI42,OUT017,3686.0464
FDT04,OUT027,826.9813
NCU41,OUT045,3273.3308
FDS56,OUT045,2884.7368
NCN42,OUT017,2282.7524
FDK34,OUT046,3626.0994
FDB03,OUT017,3590.0046
DRJ25,OUT035,786.94604
FDT25,OUT027,3208.178
FDN20,OUT013,2817.138
FDP09,OUT013,3404.5906
FDM20,OUT019,146.30788
NCG55,OUT046,2057.82
NCP14,OUT045,1647.2214
NCH06,OUT046,3749.5515
FDV52,OUT013,2128.9128
NCL07,OUT035,716.5061
DRJ11,OUT027,4422.865
DRO59,OUT013,1072.2123
FDW15,OUT010,299.8948
NCQ30,OUT035,2109.8853
NCN54,OUT019,169.19142
FDY01,OUT027,2866.6846
FDX39,OUT035,3669.2847
FDH53,OUT027,2204.2493
FDA57,OUT035,753.3101
NCC07,OUT010,224.31693
FDU28,OUT013,3203.8643
FDK36,OUT010,91.06131
FDR36,OUT018,434.01022
NCQ17,OUT035,2708.4385
FDS28,OUT019,175.99411
FDE08,OUT045,2392.3887
FDU22,OUT046,2102.2883
FDG41,OUT045,1721.0873
FDO31,OUT010,175.6472
FDM21,OUT019,377.57166
FDU40,OUT017,2676.76
FDV36,OUT018,1457.8156
FDT10,OUT027,1649.6807
FDX38,OUT045,687.1712
NCU30,OUT027,4187.8647
NCV06,OUT049,3503.3862
FDT16,OUT035,3844.5015
NCP41,OUT027,2745.4597
FDZ56,OUT017,2984.0522
FDC22,OUT035,3099.1877
FDU10,OUT035,674.72284
FDS46,OUT045,2097.5774
FDO08,OUT049,2903.3015
NCV42,OUT018,1172.6753
FDP33,OUT035,4345.663
FDJ12,OUT046,3343.9592
FDH04,OUT045,1338.3359
NCU54,OUT013,3528.8093
FDO36,OUT010,750.6625
FDT37,OUT027,6024.786
FDD14,OUT010,693.07825
FDA16,OUT013,3583.5637
NCS42,OUT019,231.1451
FDP10,OUT019,318.19464
FDQ28,OUT049,2626.337
FDK57,OUT010,267.47366
FDK02,OUT013,1965.2513
FDW47,OUT018,1401.2831
NCC42,OUT018,1386.8016
FDQ37,OUT018,3022.0842
FDL40,OUT046,1530.8595
DRE13,OUT010,141.17482
FDQ34,OUT027,2825.4802
NCB54,OUT046,2087.8645
FDS48,OUT049,2325.1187
FDO15,OUT045,1160.7477
NCT30,OUT013,726.5773
FDU49,OUT027,2250.034
FDE21,OUT046,2119.2102
FDS49,OUT019,240.83038
FDT38,OUT027,2256.9407
FDZ01,OUT045,1689.8905
FDC41,OUT035,1221.0485
DRG13,OUT010,613.6778
NCZ42,OUT018,3372.7004
NCM07,OUT045,1299.3085
NCV17,OUT018,1428.9489
DRK39,OUT035,1382.5844
FDS37,OUT018,1536.422
FDV12,OUT019,298.39392
NCG19,OUT018,3052.1887
FDS51,OUT013,874.5155
NCO14,OUT046,647.88617
FDC38,OUT046,1962.1511
FDN15,OUT046,2162.7773
NCH42,OUT013,3912.7395
FDQ22,OUT046,651.2244
FDC05,OUT013,3107.1636
FDZ31,OUT013,3324.409
DRJ23,OUT049,3298.8462
FDC52,OUT035,2328.491
DRD12,OUT010,149.88942
FDV55,OUT017,2566.5
FDD32,OUT046,1383.5796
FDR01,OUT049,3473.594
FDY08,OUT019,313.0095
FDQ45,OUT045,3293.305
DRN11,OUT027,4050.733
NCS05,OUT018,1328.8016
FDY32,OUT035,2820.469
NCD31,OUT045,3081.8433
NCE06,OUT049,2429.4248
NCP14,OUT046,1663.5752
NCF18,OUT019,299.36877
FDF14,OUT018,2054.2947
FDB22,OUT017,2647.4783
NCH54,OUT049,2979.3345
FDU27,OUT035,818.24115
FDS58,OUT027,5131.548
NCU29,OUT035,2572.9026
FDJ57,OUT013,3195.7195
FDL56,OUT049,1317.367
FDH60,OUT035,3075.1262
FDN24,OUT018,735.816
FDD02,OUT017,2121.5957
FDP15,OUT017,4079.9172
FDB28,OUT027,5569.286
DRC49,OUT045,2382.1392
NCG30,OUT018,1506.899
FDJ14,OUT049,1280.2382
FDL52,OUT045,614.12964
NCG19,OUT027,5551.415
NCN41,OUT035,2122.4246
FDW22,OUT013,3677.3467
FDI02,OUT013,1831.9348
FDV51,OUT045,2836.5085
FDV48,OUT046,1311.2502
NCL17,OUT019,376.6166
FDP46,OUT045,1308.489
FDU10,OUT045,593.1278
FDT37,OUT010,556.27893
FDI27,OUT035,744.58374
FDN51,OUT046,3570.0667
FDW07,OUT035,1336.271
FDN45,OUT049,3281.199
DRN37,OUT027,4938.8076
DRF48,OUT049,2421.685
FDP38,OUT019,136.10374
NCX18,OUT027,5457.986
FDK45,OUT018,1453.6859
FDZ37,OUT049,1333.2697
FDS50,OUT018,3460.9746
NCR54,OUT018,2342.3396
NCS17,OUT035,1624.9939
FDV31,OUT046,2290.9255
DRE27,OUT017,1524.0026
FDN60,OUT013,2821.2803
FDK26,OUT013,3564.7947
FDX37,OUT018,1293.5536
FDW31,OUT046,2725.9038
FDX26,OUT018,3056.8054
DRL49,OUT019,270.2214
FDU49,OUT017,1442.7279
FDY58,OUT046,3374.3103
FDN03,OUT045,5295.822
NCV06,OUT010,708.9392
FDH53,OUT045,1329.9816
FDG31,OUT018,762.2413
NCC06,OUT045,2209.3052
FDS13,OUT049,3024.3206
FDP16,OUT035,3564.6575
FDA35,OUT013,2125.3262
DRP47,OUT018,3532.5664
FDY28,OUT010,883.00415
FDY20,OUT035,1447.0872
NCH30,OUT017,1924.6316
NCR29,OUT019,191.68973
NCP05,OUT013,2410.914
NCF30,OUT019,275.13174
FDA08,OUT035,2854.0342
FDN51,OUT027,7029.7104
FDH12,OUT046,1833.902
FDY39,OUT017,3204.9985
NCO53,OUT045,3238.8435
FDB40,OUT046,2391.0938
FDH02,OUT049,1339.2948
FDY11,OUT027,1615.9579
FDQ09,OUT019,313.70776
FDP16,OUT013,3675.6172
NCF55,OUT018,271.12085
FDY09,OUT027,5160.7363
FDY39,OUT045,3193.9883
NCU53,OUT049,2728.43
NCT41,OUT049,2312.929
FDJ45,OUT046,696.404
FDR28,OUT013,2858.0369
FDN08,OUT013,2105.7913
FDJ07,OUT049,1944.0835
FDZ09,OUT027,4422.312
FDQ14,OUT017,2273.5276
FDY12,OUT027,1180.6094
FDK57,OUT046,2084.403
FDD20,OUT049,2050.1887
FDS36,OUT018,1415.7003
FDI40,OUT049,1789.8422
FDJ40,OUT045,1847.4374
FDE08,OUT013,2405.2632
DRK01,OUT013,1445.6736
FDC58,OUT049,665.3231
FDE50,OUT046,3234.5864
FDX48,OUT035,2768.0518
DRM35,OUT018,2638.513
FDG41,OUT013,1818.8192
FDB52,OUT046,4098.0435
FDV19,OUT045,2931.7673
DRG48,OUT017,2335.8972
FDI26,OUT013,3140.466
FDU11,OUT019,415.2336
FDF59,OUT019,432.11478
FDR07,OUT049,1762.3224
NCE06,OUT017,2485.9768
FDE10,OUT046,2205.0984
NCO55,OUT046,1817.9403
FDZ13,OUT013,725.0054
FDT50,OUT017,1494.7142
FDH12,OUT010,329.8161
FDD21,OUT045,2072.4797
NCM05,OUT013,5264.4434
FDK04,OUT013,755.98926
FDN33,OUT017,1482.8503
NCM18,OUT010,152.18828
DRC25,OUT049,1326.8383
FDT47,OUT017,1750.8003
FDD45,OUT027,2760.0715
NCD07,OUT018,1547.4952
NCY54,OUT010,485.88458
FDL12,OUT049,1122.8732
FDL02,OUT017,1852.6194
FDC60,OUT035,1434.9315
FDR37,OUT017,3416.6257
FDY16,OUT017,3596.9714
FDU26,OUT045,2137.5005
FDN24,OUT013,854.46576
FDH44,OUT013,2376.7046
FDE23,OUT010,224.13838
FDW60,OUT017,2979.2854
FDQ55,OUT049,2088.3337
FDV32,OUT027,1834.7391
FDV03,OUT010,474.32233
FDY14,OUT010,474.40137
NCL55,OUT027,6756.123
DRF25,OUT017,690.90326
FDX03,OUT046,743.59906
FDF40,OUT045,2722.792
FDX24,OUT010,246.2931
FDA25,OUT049,1874.0651
FDH21,OUT018,3035.103
FDB47,OUT010,1096.7239
FDT34,OUT019,318.19464
FDS39,OUT010,244.33578
NCU05,OUT046,1236.9872
FDE02,OUT049,1357.809
FDL25,OUT035,1410.4004
FDC50,OUT049,1585.5266
FDZ32,OUT049,1786.7219
FDV14,OUT045,1339.2511
FDR07,OUT045,1720.342
FDB26,OUT049,848.5639
NCR50,OUT045,2230.2627
FDP01,OUT018,1897.9198
FDH57,OUT045,1964.3878
FDM60,OUT027,1080.9045
FDA45,OUT017,3057.6182
FDU55,OUT017,3950.6565
FDH40,OUT035,1377.9211
FDG40,OUT019,91.622826
FDT12,OUT049,3308.6233
DRL59,OUT045,808.8724
FDT47,OUT018,1574.8668
FDI60,OUT017,1027.5841
DRF51,OUT027,1026.1339
NCK31,OUT049,702.8107
FDB08,OUT045,2777.88
FDM44,OUT035,1802.4338
FDD46,OUT018,2136.2385
FDR27,OUT019,257.53363
FDV56,OUT010,248.06699
FDM02,OUT049,1338.6324
FDU45,OUT018,1444.9373
FDZ10,OUT017,2133.4102
NCK31,OUT010,115.45584
FDR27,OUT035,2023.6355
FDF33,OUT013,1785.2892
FDJ36,OUT046,1901.4984
FDP33,OUT049,4223.314
FDG17,OUT046,3259.2463
FDG47,OUT027,4379.682
NCW29,OUT046,2068.7864
DRH59,OUT017,1013.4159
FDR32,OUT017,3587.8003
FDP48,OUT035,3283.1934
FDG17,OUT035,3565.8796
DRJ59,OUT017,576.34875
FDY48,OUT027,2656.9905
FDB02,OUT046,2413.2024
FDN10,OUT019,355.61676
NCD55,OUT035,736.206
FDX34,OUT013,2066.3804
FDZ38,OUT045,3511.1497
DRF37,OUT049,2876.4668
DRL47,OUT019,254.36496
FDL27,OUT035,1081.1692
NCP53,OUT035,3838.961
FDT03,OUT019,387.54376
FDJ28,OUT035,3074.99
FDF40,OUT018,3418.8296
FDA32,OUT035,4049.8943
NCP02,OUT017,882.80817
FDZ31,OUT045,3276.9463
NCQ29,OUT013,4745.6206
FDP57,OUT010,341.43445
FDL32,OUT027,3172.8123
DRB01,OUT035,3172.4834
FDJ40,OUT046,1873.0989
FDO24,OUT018,2689.147
FDO11,OUT018,4268.3574
FDA56,OUT035,2085.4402
FDF02,OUT045,1747.7795
FDA10,OUT013,2157.185
NCI55,OUT017,2178.8555
FDZ40,OUT010,183.01492
FDV08,OUT049,714.0401
FDN48,OUT013,1434.6433
FDU57,OUT017,2280.4158
DRF49,OUT013,1993.1523
FDS02,OUT035,3080.5469
FDS43,OUT046,2853.28
FDT16,OUT013,5190.328
FDX19,OUT027,6575.62
FDK15,OUT046,1576.4476
DRA12,OUT049,2172.9768
FDY35,OUT017,838.34186
NCU42,OUT013,2943.317
FDD26,OUT013,3514.9182
FDR11,OUT018,2635.9124
NCP53,OUT045,3416.6238
FDP34,OUT045,2979.6843
NCV41,OUT019,279.77643
FDN20,OUT018,2810.0466
FDZ16,OUT018,2916.4976
FDZ28,OUT049,2195.9824
NCL55,OUT013,5296.3022
NCJ17,OUT046,1345.1959
FDT37,OUT046,3757.1199
FDV51,OUT049,3232.5764
FDZ28,OUT035,2160.6272
FDN27,OUT013,1928.7737
FDS14,OUT019,553.05225
FDZ58,OUT045,2120.0005
FDD46,OUT046,2472.1375
FDJ03,OUT035,758.4856
FDU03,OUT010,798.6656
FDA33,OUT027,3980.5847
NCW53,OUT035,3128.488
NCC55,OUT017,656.88605
FDP52,OUT019,467.66174
FDE39,OUT049,1996.9865
FDB44,OUT035,3718.9143
FDG59,OUT013,573.3932
FDI05,OUT013,1105.9042
FDF59,OUT045,2182.6265
FDM39,OUT019,411.09363
FDB14,OUT013,1427.7866
NCS05,OUT019,329.40463
DRJ35,OUT045,866.0949
FDO31,OUT019,210.24937
FDA31,OUT046,2532.037
FDX40,OUT049,663.82745
FDW56,OUT045,3563.9526
FDH09,OUT018,618.3114
FDA52,OUT019,419.48282
FDF20,OUT019,84.452034
FDE40,OUT046,1035.543
NCU17,OUT046,1746.7568
NCP14,OUT035,1906.14
FDN25,OUT027,1968.1598
FDU39,OUT049,932.6877
NCM05,OUT017,3952.487
FDU07,OUT017,2240.844
FDF28,OUT049,2060.0146
FDR57,OUT049,2816.5522
FDJ33,OUT013,2131.1724
DRH23,OUT035,894.3247
FDQ52,OUT046,4049.8616
DRK13,OUT035,3211.3232
FDP09,OUT046,4349.149
FDR08,OUT027,2863.8074
FDV50,OUT045,2027.4701
FDT13,OUT049,3306.6602
FDJ27,OUT027,2752.1665
FDH21,OUT046,2972.691
FDW14,OUT027,2449.2153
FDL52,OUT049,652.785
FDW28,OUT017,3420.0288
FDL40,OUT049,1626.4335
FDE24,OUT046,2197.7773
FDX35,OUT049,4037.0098
FDP46,OUT017,1334.302
FDX56,OUT045,4131.4004
FDQ45,OUT049,3309.189
FDK50,OUT027,4598.551
FDY26,OUT045,4141.04
FDQ09,OUT017,2063.3523
FDN39,OUT049,3190.3467
FDP13,OUT017,725.221
FDR51,OUT013,2274.1272
FDZ49,OUT010,594.61725
FDL28,OUT018,3475.7876
FDZ10,OUT035,2215.5112
FDK38,OUT013,2152.9353
DRL49,OUT027,3152.1025
FDR15,OUT013,2562.8545
FDQ24,OUT035,4306.0347
FDD56,OUT013,3078.358
NCR42,OUT046,533.0324
FDH52,OUT045,952.34076
FDH57,OUT019,290.38333
FDR15,OUT010,424.28513
FDJ34,OUT035,2125.7844
FDW37,OUT035,1573.1508
FDQ23,OUT018,1415.9877
FDP34,OUT013,2983.312
FDE04,OUT027,5247.453
FDC48,OUT045,1199.4242
FDA47,OUT019,543.1942
FDI35,OUT018,3108.823
NCV05,OUT013,2283.98
FDR28,OUT045,2815.5608
FDH31,OUT017,1565.3615
FDP59,OUT019,435.4806
FDS19,OUT018,961.4008
FDM60,OUT045,715.8123
FDJ44,OUT018,2847.4182
DRH51,OUT017,1307.1606
DRC25,OUT017,1407.9893
DRE25,OUT013,1431.8252
NCX05,OUT049,2083.3608
FDR11,OUT017,2796.1455
DRP47,OUT045,4469.9385
DRC49,OUT019,270.48526
FDQ47,OUT027,1100.1256
FDL20,OUT013,1961.4277
FDM34,OUT035,2122.08
NCN55,OUT013,3485.9119
FDD41,OUT035,1832.3551
FDE52,OUT049,1341.421
NCT18,OUT019,221.50233
FDJ32,OUT018,763.0188
FDE16,OUT046,3944.4355
FDZ09,OUT045,3251.8127
DRZ11,OUT046,2015.3403
FDK41,OUT049,1273.2278
FDE56,OUT049,1082.1088
FDH34,OUT013,3257.6465
DRI49,OUT013,1144.8102
DRI59,OUT046,2901.4814
DRC36,OUT049,3070.4983
FDS15,OUT019,249.43106
FDI07,OUT018,2751.5125
FDZ15,OUT018,1538.1714
NCX41,OUT027,5456.502
NCO29,OUT019,635.4227
FDF57,OUT013,2790.3135
FDI33,OUT035,1460.597
DRJ47,OUT049,3555.1394
FDB34,OUT046,1288.2382
FDY22,OUT027,3709.858
DRL11,OUT017,2612.7805
FDY46,OUT035,3257.6292
FDG17,OUT013,3820.762
FDE52,OUT018,948.14996
DRP47,OUT027,5510.4233
FDO01,OUT010,246.94843
FDL09,OUT046,3192.7122
FDR57,OUT013,2844.9412
DRD37,OUT035,744.65717
FDQ36,OUT027,1055.6526
FDL33,OUT049,3188.8877
FDL48,OUT045,839.9718
FDL28,OUT049,4566.5146
NCN29,OUT046,732.7973
FDO13,OUT035,2961.4094
FDB38,OUT045,2998.0842
FDI36,OUT035,3038.5422
FDI58,OUT035,1502.3422
FDH22,OUT018,1216.4257
FDQ27,OUT013,2162.4417
FDT33,OUT046,2780.7244
FDC56,OUT045,2005.8523
FDF14,OUT046,2346.4512
FDQ39,OUT017,3538.0625
NCM43,OUT017,2827.9504
FDS46,OUT035,2164.2126
FDI22,OUT049,3824.9133
NCE43,OUT045,3285.601
FDZ36,OUT010,654.00433
FDR13,OUT019,276.47513
FDP46,OUT018,1125.5956
FDW56,OUT019,258.4218
FDB40,OUT017,2358.8423
FDM28,OUT018,2581.07
FDV49,OUT013,5399.6567
NCS53,OUT018,2696.81
FDO03,OUT049,4005.1265
FDT15,OUT035,3392.8235
FDD33,OUT049,4076.998
FDX13,OUT017,4771.3965
FDH60,OUT013,2622.5896
DRH51,OUT046,1354.5636
NCL07,OUT049,708.38885
FDW51,OUT045,3215.7048
FDF21,OUT019,306.4195
FDH26,OUT019,293.06873
FDJ03,OUT049,713.6203
FDU35,OUT017,1521.6417
DRL01,OUT018,2863.7754
FDE59,OUT045,704.3232
FDI60,OUT035,1051.6727
DRH39,OUT035,1401.7777
FDK36,OUT049,763.26434
FDN52,OUT045,1310.3531
FDU12,OUT017,3026.2078
NCT05,OUT027,5672.4224
FDS37,OUT027,2499.794
FDK24,OUT017,720.5544
DRF36,OUT013,3379.5095
FDN46,OUT010,215.41687
NCN06,OUT045,2859.4446
FDD59,OUT035,1405.3136
FDM14,OUT045,1714.4067
FDO10,OUT018,718.2482
FDU35,OUT013,1396.0697
NCA30,OUT018,2723.4885
NCO41,OUT049,1534.4985
FDI24,OUT046,2942.9363
FDZ16,OUT046,3022.114
FDV47,OUT046,1400.8695
FDV16,OUT045,550.8774
FDZ22,OUT035,1381.2897
FDO20,OUT010,1230.4779
FDW38,OUT013,802.4789
FDW52,OUT045,2901.404
FDT43,OUT019,175.87927
NCS29,OUT045,4548.418
NCC31,OUT017,2531.8127
FDA21,OUT017,3456.5212
FDQ55,OUT046,2168.078
NCE54,OUT049,1287.5825
FDD45,OUT017,1516.6093
NCP17,OUT017,1024.2605
FDR47,OUT035,3396.3298
DRM35,OUT013,3021.7915
FDR47,OUT019,629.8161
FDX19,OUT010,514.0903
FDV22,OUT027,5030.4663
FDQ46,OUT027,3016.4097
DRO47,OUT045,1610.1102
FDB44,OUT010,995.83966
FDN02,OUT010,1034.3137
FDW10,OUT045,2967.7478
FDJ41,OUT019,-160.41562
FDM50,OUT046,911.1226
FDW10,OUT035,3241.1736
FDY48,OUT049,1824.6859
NCE30,OUT027,5211.474
FDO04,OUT045,871.2243
FDQ26,OUT010,179.13388
NCX29,OUT018,2139.5178
FDE39,OUT046,1968.3328
NCR54,OUT027,5341.823
NCP55,OUT027,1762.6327
FDX22,OUT017,4380.716
FDI05,OUT035,1245.0582
FDC51,OUT027,3260.524
FDC10,OUT013,2057.185
FDJ46,OUT045,3301.887
FDV10,OUT010,128.60278
FDX12,OUT027,5252.423
FDL43,OUT019,205.00677
DRB13,OUT046,2682.4353
FDF59,OUT027,3167.8416
FDT35,OUT049,3278.4783
NCJ19,OUT035,940.91
FDT35,OUT018,3096.2036
FDI48,OUT046,802.58075
DRC24,OUT019,399.49005
NCZ05,OUT017,1760.1415
FDJ57,OUT049,3701.601
